α1,p1,q1,c1_1,c2_1,diff
0.3138,1.3697069300404832,1.8642905614220058,0.009774776314871505,1.4902252236850484,-1.480450447370177
0.3139,1.369514306685677,1.8643497941038363,0.00980343308900666,1.4901965669104433,-1.4803931338214367
0.314,1.3693215624172463,1.8644090691721718,0.009832174215650896,1.4901678257852187,-1.4803356515695678
0.3141,1.3691286974909835,1.8644683865813478,0.009860999940092662,1.4901390000600439,-1.4802780001199511
0.3142,1.3689357121573527,1.8645277462871852,0.009889910508473274,1.4901100894909605,-1.4802201789824871
0.3143,1.368742606668595,1.8645871482449707,0.009918906167564665,1.4900810938320288,-1.4801621876644642
0.3144,1.3685493812787257,1.8646465924094562,0.009947987164770342,1.4900520128353283,-1.480104025670558
0.3145,1.368356036243537,1.864706078734859,0.009977153748126182,1.4900228462509462,-1.48004569250282
0.3146,1.3681625718134942,1.8647656071768806,0.01000640616652982,1.489993593834345,-1.479987187667815
0.3147,1.3679689882479429,1.8648251776886666,0.010035744669286485,1.4899642553316241,-1.4799285106623377
0.3148,1.367775285800898,1.8648847902248482,0.0100651695065664,1.4899348304942566,-1.4798696609876902
0.3149,1.3675814647281537,1.864944444739519,0.010094680929178246,1.489905319071715,-1.4798106381425369
0.315,1.367387525287279,1.8650041411862361,0.0101242791885702,1.489875720811466,-1.4797514416228956
0.3151,1.3671934677340665,1.865063879519032,0.010153964536946758,1.4898460354626648,-1.479692070925718
0.3152,1.366999292326085,1.8651236596914007,0.01018373722715497,1.489816262772455,-1.4796325255453
0.3153,1.366804999320904,1.8651834816568043,0.010213597512743646,1.4897864024878165,-1.4795728049750727
0.3154,1.3666105889796458,1.865243345367662,0.010243545647847916,1.4897564543518558,-1.4795129087040078
0.3155,1.3664160615581022,1.8653032507778766,0.01027358188748306,1.489726418113069,-1.4794528362255859
0.3156,1.3662214173191725,1.865363197839295,0.010303706487136263,1.489696293512364,-1.4793925870252278
0.3157,1.3660266565204249,1.8654231865052506,0.010333919703178672,1.4896660802960398,-1.479332160592861
0.3158,1.3658317794229817,1.8654832167280289,0.010364221792573309,1.4896357782065066,-1.4792715564139334
0.3159,1.365636786286188,1.8655432884603909,0.010394613013053406,1.4896053869878587,-1.4792107739748053
0.316,1.3654416773764955,1.865603401653035,0.01042509362282682,1.4895749063765682,-1.4791498127537415
0.3161,1.3652464529514732,1.865663556259161,0.0104556638811127,1.4895443361182223,-1.4790886722371097
0.3162,1.3650511132740188,1.8657237522304146,0.01048632404766761,1.4895136759526468,-1.4790273519049792
0.3163,1.3648556586088065,1.8657839895178983,0.010517074382904931,1.4894829256176145,-1.4789658512347097
0.3164,1.3646600892187357,1.8658442680731882,0.010547915148016417,1.48945208485257,-1.4789041697045537
0.3165,1.36446440536848,1.8659045878473177,0.010578846604853843,1.4894211533949009,-1.4788423067900471
0.3166,1.3642686073209376,1.8659649487917938,0.010609869016051265,1.4893901309836672,-1.478780261967616
0.3167,1.364072695340783,1.8660253508575793,0.010640982644905827,1.4893590173558682,-1.4787180347109623
0.3168,1.3638766696962437,1.866085793994587,0.01067218775531745,1.4893278122445655,-1.478655624489248
0.3169,1.363680530650218,1.8661462781542166,0.010703484612095316,1.4892965153882243,-1.478593030776129
0.317,1.3634842784709327,1.8662068032863082,0.010734873480593436,1.4892651265195016,-1.4785302530389082
0.3171,1.363287913424839,1.8662673693411744,0.010766354626956309,1.4892336453727133,-1.478467290745757
0.3172,1.3630914357783879,1.8663279762690905,0.010797928318059782,1.4892020716819712,-1.4784041433639115
0.3173,1.3628948457998056,1.8663886240197871,0.010829594821450777,1.489170405179303,-1.4783408103578524
0.3174,1.362698143759097,1.8664493125424493,0.010861354405347915,1.4891386455946471,-1.4782772911892992
0.3175,1.3625013299227122,1.866510041787242,0.010893207338829982,1.489106792661479,-1.478213585322649
0.3176,1.3623044045606547,1.8665708117032758,0.010925153891588806,1.489074846109303,-1.4781496922177142
0.3177,1.3621073679447044,1.8666316222391135,0.010957194333992,1.4890428056655236,-1.4780856113315317
0.3178,1.3619102203413127,1.8666924733448078,0.010989328937335941,1.4890106710629625,-1.4780213421256265
0.3179,1.3617129620240354,1.8667533649683374,0.011021557973407765,1.488978442026696,-1.4779568840532882
0.318,1.3615155932628764,1.86681429705866,0.011053881714863874,1.4889461182853352,-1.4778922365704714
0.3181,1.3613181143296147,1.8668752695641855,0.011086300435042806,1.4889136995653813,-1.4778273991303386
0.3182,1.361120525497807,1.8669362824327758,0.01111881440796594,1.4888811855912158,-1.47776237118325
0.3183,1.3609228270374572,1.8669973356132723,0.011151423908530383,1.4888485760907593,-1.4776971521822289
0.3184,1.3607250192221207,1.8670584290534569,0.011184129212255896,1.4888158707879258,-1.47763174157567
0.3185,1.360527102327131,1.867119562700565,0.011216930595349056,1.4887830694045,-1.4775661388091508
0.3186,1.3603290766242675,1.8671807365028086,0.011249828334897911,1.4887501716658047,-1.4775003433309069
0.3187,1.3601309423906387,1.8672419504068314,0.011282822708551703,1.4887171772912482,-1.4774343545826965
0.3188,1.359932699898026,1.8673032043607662,0.011315913994909601,1.4886840860056658,-1.4773681720107563
0.3189,1.3597343494253122,1.8673644983106654,0.011349102473069276,1.488650897526079,-1.4773017950530098
0.319,1.3595358912442794,1.8674258322045787,0.011382388423147583,1.4886176115768273,-1.4772352231536796
0.3191,1.359337325633812,1.8674872059884775,0.011415772125761814,1.4885842278744263,-1.4771684557486646
0.3192,1.3591386528710188,1.8675486196087998,0.011449253862356339,1.4885507461370266,-1.4771014922746704
0.3193,1.358939873231232,1.867610073012452,0.011482833915205439,1.4885171660844199,-1.4770343321692143
0.3194,1.3587409869933382,1.867671566145278,0.011516512567217434,1.4884834874323407,-1.4769669748651233
0.3195,1.3585419944344443,1.8677330989535914,0.011550290102133742,1.4884497098981655,-1.4768994197960317
0.3196,1.358342895835213,1.86779467138264,0.01158416680433176,1.4884158331951989,-1.4768316663908672
0.3197,1.3581436914727534,1.8678562833786516,0.011618142959091948,1.4883818570402823,-1.4767637140811902
0.3198,1.3579443816259507,1.8679179348872994,0.01165221885240055,1.488347781148088,-1.4766955622956874
0.3199,1.3577449665772425,1.867979625853193,0.011686394770883193,1.488313605229209,-1.4766272104583258
0.32,1.357545446605514,1.8680413562219182,0.011720671002074252,1.4882793289977698,-1.4765586579956955
0.3201,1.357345821991427,1.8681031259385086,0.01175504783421787,1.488244952165714,-1.476489904331496
0.3202,1.3571460930174193,1.86816493494744,0.011789525556268669,1.488210474442799,-1.4764209488865303
0.3203,1.3569462599623758,1.8682267831941686,0.011824104458096715,1.4881758955423185,-1.4763517910842219
0.3204,1.3567463231122874,1.8682886706220598,0.011858784830081735,1.4881412151696443,-1.4762824303395625
0.3205,1.356546282747816,1.868350597175969,0.011893566963590075,1.4881064330355882,-1.4762128660719982
0.3206,1.3563461391513991,1.868412562800194,0.011928451150704957,1.4880715488487677,-1.4761430976980627
0.3207,1.3561458926072514,1.8684745674384775,0.011963437684227139,1.488036562315595,-1.4760731246313679
0.3208,1.3559455433995864,1.8685366110345154,0.011998526857744834,1.4880014731421864,-1.4760029462844415
0.3209,1.355745091812619,1.8685986935319572,0.012033718965635432,1.487966281034362,-1.4759325620687265
0.321,1.3555445381305629,1.8686608148744086,0.012069014303067364,1.4879309856976464,-1.475861971394579
0.3211,1.3553438826411859,1.8687229750044034,0.012104413165862322,1.4878955868334216,-1.4757911736675593
0.3212,1.3551431256269248,1.8687851738659649,0.012139915850844856,1.4878600841485268,-1.475720168297682
0.3213,1.3549422673755473,1.8688474114015339,0.012175522655426175,1.4878244773437364,-1.4756489546883103
0.3214,1.354741308173044,1.8689096875540172,0.012211233877884413,1.487788766121435,-1.4755775322435507
0.3215,1.3545402483071816,1.8689720022657597,0.012247049817226172,1.4877529501817746,-1.4755059003645483
0.3216,1.3543390880639503,1.8690343554795736,0.01228297077332904,1.4877170292265198,-1.4754340584531909
0.3217,1.354137827732894,1.8690967471371969,0.012318997046731194,1.4876810029532666,-1.4753620059065353
0.3218,1.3539364676017787,1.8691591771808327,0.012355128938844922,1.487644871061221,-1.475289742122376
0.3219,1.3537350079601493,1.869221645552122,0.012391366751816442,1.4876086332473344,-1.4752172664955179
0.322,1.353533449093995,1.8692841521936847,0.012427710788741822,1.4875722892121028,-1.475144578423361
0.3221,1.3533317912981886,1.8693466970455255,0.012464161353167462,1.4875358386460404,-1.475071677292873
0.3222,1.3531300348569442,1.8694092800506803,0.01250071874987998,1.487499281250922,-1.474998562501042
0.3223,1.3529281800651343,1.8694719011490548,0.012537383284046235,1.4874626167165987,-1.4749252334325524
0.3224,1.3527262272123028,1.8695345602820455,0.01257415526186179,1.4874258447383841,-1.4748516894765222
0.3225,1.352524176589768,1.869597257390486,0.012611034990264848,1.487388965009327,-1.4747779300190622
0.3226,1.3523220284888495,1.8696599924151616,0.012648022777009892,1.4873519772221377,-1.474703954445128
0.3227,1.3521197832008687,1.869722765296803,0.012685118930669462,1.4873148810691832,-1.4746297621385138
0.3228,1.3519174410206962,1.8697855759750672,0.012722323760489169,1.487277676238615,-1.4745553524781259
0.3229,1.3517150022378748,1.869848424391101,0.012759637576755668,1.487240362424058,-1.4744807248473024
0.323,1.3515124671508312,1.8699113104834288,0.012797060690210207,1.4872029393090787,-1.4744058786188685
0.3231,1.3513098360491074,1.8699742341930943,0.012834593412786742,1.4871654065866078,-1.474330813173821
0.3232,1.3511071092275775,1.870037195459548,0.012872236057023957,1.4871277639433926,-1.4742555278863687
0.3233,1.3509042869828871,1.870100194221676,0.012909988936213234,1.487090011063886,-1.4741800221276729
0.3234,1.3507013696081347,1.8701632304193372,0.012947852364623473,1.4870521476360647,-1.4741042952714414
0.3235,1.3504983573999678,1.8702263039913123,0.012985826657205133,1.4870141733436575,-1.4740283466864523
0.3236,1.3502952506550354,1.8702894148763283,0.013023912129740302,1.4869760878700269,-1.4739521757402865
0.3237,1.3500920496682096,1.8703525630135744,0.013062109098920003,1.4869378909001192,-1.4738757818011992
0.3238,1.349888754734363,1.8704157483421873,0.01310041788227138,1.4868995821185187,-1.4737991642362473
0.3239,1.3496853661554726,1.8704789707991898,0.013138838797855575,1.486861161201627,-1.4737223224037714
0.324,1.3494818842246357,1.8705422303241268,0.013177372164950803,1.4868226278352366,-1.4736452556702857
0.3241,1.3492783092420515,1.8706055268544286,0.013216018303372065,1.486783981696953,-1.473567963393581
0.3242,1.3490746415061463,1.8706688603279873,0.013254777533851474,1.4867452224659548,-1.4734904449321033
0.3243,1.348870881315345,1.870732230682641,0.01329365017796449,1.4867063498210382,-1.4734126996430736
0.3244,1.3486670289662968,1.8707956378566872,0.01333263655820881,1.4866673634425809,-1.4733347268843722
0.3245,1.348463084762754,1.8708590817863082,0.013371736997620403,1.4866282630027363,-1.4732565260051158
0.3246,1.3482590490031434,1.8709225624091765,0.013410951820313894,1.4865890481791437,-1.47317809635883
0.3247,1.3480549219858884,1.8709860796629114,0.01345028135125457,1.4865497186490615,-1.473099437297807
0.3248,1.347850704014744,1.8710496334835272,0.013489725916025505,1.4865102740834617,-1.473020548167436
0.3249,1.3476463953881352,1.8711132238085313,0.013529285841296179,1.4864707141588118,-1.4729414283175157
0.325,1.347441996409815,1.871176850573827,0.013568961454356153,1.4864310385452884,-1.4728620770909322
0.3251,1.3472375073799858,1.871240513716293,0.01360875308350746,1.486391246916598,-1.4727824938330907
0.3252,1.3470329286024008,1.8713042131717197,0.013648661057752583,1.4863513389421106,-1.472702677884358
0.3253,1.3468282603790382,1.8713679488763562,0.013688685707031675,1.4863113142927546,-1.472622628585723
0.3254,1.3466235030136522,1.871431720765879,0.01372882736206656,1.4862711726370843,-1.4725423452750177
0.3255,1.3464186568082193,1.8714955287764239,0.013769086354520862,1.4862309136452139,-1.472461827290693
0.3256,1.3462137220682706,1.8715593728430355,0.013809463016762849,1.486190536982898,-1.4723810739661352
0.3257,1.3460086990975602,1.871623252901217,0.013849957682105724,1.4861500423174472,-1.4723000846353416
0.3258,1.3458035881998418,1.8716871688864145,0.01389057068473012,1.4861094293157584,-1.4722188586310283
0.3259,1.3455983896824226,1.8717511207329807,0.013931302359524203,1.4860686976403474,-1.4721373952808232
0.326,1.3453931038490556,1.871815108376245,0.013972153042407304,1.4860278469572676,-1.4720556939148604
0.3261,1.345187731005272,1.8718791317509613,0.0140131230700902,1.4859868769301647,-1.4719737538600746
0.3262,1.3449822714583775,1.8719431907913058,0.014054212780075763,1.4859457872202766,-1.4718915744402008
0.3263,1.34477672551568,1.872007285431395,0.014095422510741149,1.485904577488405,-1.4718091549776637
0.3264,1.344571093480932,1.872071415606324,0.014136752601503953,1.4858632473988904,-1.4717264947973865
0.3265,1.3443653756649945,1.8721355812490548,0.014178203392332318,1.4858217966076968,-1.4716435932153644
0.3266,1.3441595723733974,1.872199782294043,0.014219775224319935,1.4857802247763048,-1.471560449551985
0.3267,1.3439536839161104,1.8722640186743904,0.014261468439236076,1.485738531560788,-1.471477063121552
0.3268,1.343747710599554,1.872328290324174,0.01430328337989778,1.4856967166207493,-1.4713934332408516
0.3269,1.3435416527354738,1.8723925971758544,0.014345220389757947,1.4856547796093795,-1.4713095592196215
0.327,1.3433355106285134,1.8724569391639063,0.014387279813487995,1.4856127201873826,-1.4712254403738945
0.3271,1.3431292845930844,1.8725213162198906,0.014429461996188556,1.4855705380040543,-1.4711410760078656
0.3272,1.3429229749364935,1.872585728277381,0.014471767284183042,1.4855282327162078,-1.4710564654320248
0.3273,1.3427165819695994,1.8726501752688536,0.014514196024518436,1.485485803976212,-1.4709716079516935
0.3274,1.3425101060050393,1.8727146571262008,0.014556748565049049,1.485443251433976,-1.4708865028689269
0.3275,1.3423035473501184,1.872779173782813,0.01459942525477664,1.4854005747449437,-1.4708011494901672
0.3276,1.3420969063192492,1.8728437251699401,0.014642226443260036,1.4853577735560988,-1.4707155471128388
0.3277,1.341890183223291,1.8729083112198084,0.014685152481124132,1.4853148475179565,-1.4706296950368323
0.3278,1.3416833783731028,1.872972931864581,0.01472820371989299,1.4852717962805642,-1.4705435925606711
0.3279,1.3414764920848743,1.8730375870347984,0.01477138051173371,1.4852286194874837,-1.47045723897575
0.328,1.3412695246676862,1.8731022766630185,0.014814683210057815,1.4851853167898241,-1.4703706335797664
0.3281,1.3410624764377288,1.873167000679655,0.014858112168836384,1.4851418878301912,-1.4702837756613547
0.3282,1.3408553477058618,1.8732317590166176,0.01490166774320379,1.4850983322567295,-1.4701966645135256
0.3283,1.340648138788271,1.8732965516041928,0.014945350288941617,1.4850546497110857,-1.470109299422144
0.3284,1.3404408499993707,1.8733613783731204,0.014989160162825046,1.4850108398364177,-1.4700216796735925
0.3285,1.3402334816517962,1.8734262392545997,0.015033097722626381,1.4849669022774148,-1.4699338045547885
0.3286,1.3400260340635115,1.8734911341782006,0.015077163326766826,1.4849228366722373,-1.4698456733454706
0.3287,1.339818507547152,1.8735560630749915,0.015121357334842583,1.484878642664592,-1.4697572853297494
0.3288,1.3396109024189082,1.8736210258749333,0.015165680107188906,1.4848343198936618,-1.4696686397864729
0.3289,1.3394032189976302,1.8736860225071412,0.015210132004923818,1.4847898679951088,-1.469579735990185
0.329,1.339195457596844,1.8737510529022257,0.01525471339034724,1.4847452866101396,-1.4694905732197923
0.3291,1.338987618535401,1.8738161169891692,0.01529942462641249,1.4847005753734075,-1.469401150746995
0.3292,1.3387797021286012,1.8738812146979313,0.015344266077170694,1.4846557339230984,-1.4693114678459276
0.3293,1.338571708696188,1.873946345957099,0.015389238107371644,1.4846107618918325,-1.4692215237844608
0.3294,1.3383636385525715,1.8740115106967594,0.01543434108295732,1.484565658917792,-1.4691313178348346
0.3295,1.3381554920192684,1.874076708844846,0.015479575370435667,1.4845204246305506,-1.4690408492601148
0.3296,1.3379472694142451,1.8741419403302677,0.015524941337420087,1.4844750586632087,-1.4689501173257886
0.3297,1.3377389710554657,1.8742072050818654,0.015570439352452437,1.484429560648351,-1.4688591212958986
0.3298,1.337530597262671,1.8742725030278926,0.015616069784913644,1.4843839302160144,-1.4687678604311007
0.3299,1.3373221483556015,1.874337834096533,0.015661833005115446,1.4843381669957105,-1.468676333990595
0.33,1.3371136246539992,1.8744031982159024,0.015707729384301955,1.4842922706164217,-1.4685845412321197
0.3301,1.3369050264793811,1.874468595313526,0.01575375929455977,1.4842462407045691,-1.4684924814100093
0.3302,1.336696354149712,1.8745340253179053,0.01579992310909476,1.4842000768901107,-1.4684001537810158
0.3303,1.33648760798651,1.8745994881564285,0.015846221201866656,1.484153778798401,-1.4683075575965343
0.3304,1.3362787883130673,1.8746649837558913,0.01589265394768089,1.4841073460522214,-1.4682146921045405
0.3305,1.3360698954491252,1.8747305120440658,0.01593922172246787,1.4840607782778856,-1.4681215565554178
0.3306,1.3358609297179789,1.874796072947608,0.01598592490291426,1.484014075097087,-1.4680281501941728
0.3307,1.335651891441144,1.8748616663936284,0.016032763866742922,1.4839672361330143,-1.4679344722662713
0.3308,1.3354427809401392,1.8749272923091662,0.01607973899262187,1.483920261008311,-1.4678405220156892
0.3309,1.3352335985400337,1.8749929506201444,0.016126850659977845,1.4838731493409836,-1.4677462986810057
0.331,1.335024344564121,1.8750586412529389,0.01617409924927845,1.4838259007505255,-1.467651801501247
0.3311,1.3348150193339192,1.8751243641343773,0.016221485142035436,1.4837785148579226,-1.467557029715887
0.3312,1.334605623174498,1.8751901191901705,0.016269008720522598,1.4837309912795122,-1.4674619825589896
0.3313,1.3343961564109281,1.8752559063459573,0.01631667036796531,1.4836833296310654,-1.4673666592631
0.3314,1.3341866193647265,1.8753217255283523,0.016364470468733638,1.483635529531893,-1.4672710590631595
0.3315,1.3339770123645147,1.8753875766618042,0.016412409407771257,1.4835875905925373,-1.467175181184766
0.3316,1.333767335733588,1.8754534596722592,0.01646048757126478,1.4835395124291237,-1.467079024857859
0.3317,1.3335575897987928,1.8755193744845446,0.016508705346167503,1.483491294653098,-1.4669825893069306
0.3318,1.3333477748834213,1.8755853210244644,0.01655706312058545,1.4834429368794482,-1.4668858737588628
0.3319,1.3331378913160976,1.8756512992161753,0.016605561283296107,1.4833944387164137,-1.4667888774331177
0.332,1.3329279394218916,1.8757173089848118,0.01665420022423315,1.4833457997757697,-1.4666915995515366
0.3321,1.3327179195276497,1.875783350254908,0.016702980334197693,1.4832970196666508,-1.4665940393324532
0.3322,1.3325078319619936,1.8758494229504021,0.016751902004858734,1.4832480979955505,-1.4664961959906917
0.3323,1.3322976770517707,1.8759155269956826,0.016800965628949734,1.483199034370427,-1.4663980687414773
0.3324,1.3320874551220512,1.8759816623155898,0.016850171600271996,1.4831498284007205,-1.4662996568004485
0.3325,1.3318771665050093,1.8760478288327884,0.016899520313203183,1.4831004796870213,-1.4662009593738181
0.3326,1.3316668115266044,1.8761140264717073,0.016949012163437107,1.4830509878365492,-1.4661019756731122
0.3327,1.3314563905163475,1.8761802551556506,0.01699864754744336,1.4830013524517947,-1.4660027049043514
0.3328,1.3312459038019724,1.8762465148083738,0.017048426862765535,1.4829515731367184,-1.465903146273953
0.3329,1.3310353517129903,1.8763128053530298,0.01709835050782397,1.482901649492609,-1.4658032989847851
0.333,1.3308247345806885,1.8763791267121719,0.017148418881915973,1.4828515811180762,-1.4657031622361603
0.3331,1.3306140527328012,1.8764454788093299,0.01719863238551831,1.482801367615267,-1.4656027352297487
0.3332,1.3304033065023928,1.8765118615663776,0.01724899141978642,1.4827510085794953,-1.4655020171597088
0.3333,1.3301924962163083,1.876578274906957,0.01729949638721073,1.4827005036127243,-1.4654010072255137
0.3334,1.329981622207613,1.8766447187527906,0.01735014769091146,1.482649852309037,-1.4652997046181255
0.3335,1.3297706848075928,1.8767111930260514,0.01740094573509434,1.482599054263972,-1.4651981085288777
0.3336,1.3295596843457589,1.8767776976493615,0.017451890925053424,1.4825481090745278,-1.4650962181494744
0.3337,1.329348621154287,1.876844232544478,0.01750298366691794,1.4824970163339601,-1.464994032667042
0.3338,1.3291374955671293,1.8769107976325508,0.017554224367702986,1.4824457756328129,-1.46489155126511
0.3339,1.3289263079146834,1.8769773928357099,0.017605613435619567,1.4823943865651679,-1.4647887731295484
0.334,1.3287150585309027,1.8770440180749504,0.01765715127966471,1.4823428487203045,-1.46468569744064
0.3341,1.3285037477470736,1.8771106732719827,0.017708838309983908,1.4822911616899985,-1.4645823233800146
0.3342,1.3282923758962593,1.8771773583479114,0.017760674937614532,1.4822393250633046,-1.4644786501256901
0.3343,1.328080943314189,1.877244073222971,0.017812661574433387,1.4821873384254993,-1.464374676851066
0.3344,1.3278694503321486,1.8773108178186364,0.01786479863357575,1.4821352013664442,-1.4642704027328683
0.3345,1.3276578972858664,1.8773775920549856,0.01791708652891479,1.4820829134701279,-1.464165826941213
0.3346,1.3274462845075194,1.8774443958530718,0.017969525675533927,1.4820304743240742,-1.4640609486485403
0.3347,1.3272346123337222,1.8775112291325506,0.018022116489255786,1.4819778835099278,-1.463955767020672
0.3348,1.3270228810975389,1.8775780918140539,0.018074859387117108,1.481925140612867,-1.46385028122575
0.3349,1.326811091135586,1.8776449838170772,0.01812775478694779,1.4818722452132218,-1.463744490426274
0.335,1.3265992427827031,1.8777119050615652,0.018180803107689783,1.481819196892763,-1.4636383937850732
0.3351,1.326387336375506,1.8777788554668522,0.01823400476918589,1.4817659952304985,-1.4635319904613127
0.3352,1.326175372247948,1.8778458349529874,0.01828736019244844,1.4817126398079266,-1.463425279615478
0.3353,1.3259633507375317,1.8779128434388812,0.018340869799286157,1.481659130201677,-1.4633182604023909
0.3354,1.3257512721817624,1.8779798808433625,0.018394534012518553,1.481605465987707,-1.4632109319751885
0.3355,1.325539136916368,1.8780469470857093,0.018448353256086143,1.4815516467434071,-1.463103293487321
0.3356,1.325326945277077,1.8781140420851181,0.018502327954944678,1.4814976720454993,-1.4629953440905545
0.3357,1.3251146976031696,1.878181165759645,0.01855645853484874,1.4814435414658116,-1.4628870829309628
0.3358,1.3249023942321507,1.878248318027794,0.018610745422678116,1.4813892545776002,-1.4627785091549221
0.3359,1.3246900355015252,1.878315498807987,0.018665189046331406,1.4813348109534383,-1.462669621907107
0.336,1.3244776217487955,1.8783827080185653,0.0187197898347277,1.48128021016522,-1.4625604203304923
0.3361,1.3242651533132443,1.8784499455772563,0.018774548217697154,1.481225451782036,-1.462450903564339
0.3362,1.3240526305323757,1.878517211402236,0.01882946462620311,1.4811705353744034,-1.4623410707482003
0.3363,1.3238400537472454,1.8785845054105368,0.018884539492011604,1.4811154605079155,-1.462230921015904
0.3364,1.3236274232953598,1.878651827520168,0.018939773248135366,1.4810602267517021,-1.4621204535035668
0.3365,1.3234147395159988,1.8787191776485268,0.018995166328503548,1.4810048336720811,-1.4620096673435776
0.3366,1.3232020027502194,1.8787865557123968,0.019050719167961316,1.4809492808325493,-1.4618985616645879
0.3367,1.3229892133373027,1.8788539616290056,0.019106432202494857,1.4808935677980208,-1.461787135595526
0.3368,1.3227763716183052,1.8789213953149702,0.019162305869008894,1.4808376941305819,-1.461675388261573
0.3369,1.3225634779325084,1.878988856687351,0.019218340605552806,1.4807816593937355,-1.4615633187881827
0.337,1.3223505326209688,1.8790563456625953,0.01927453685109691,1.48072546314815,-1.461450926297053
0.3371,1.3221375360247434,1.879123862157065,0.019330895045645998,1.4806691049537823,-1.4613382099081365
0.3372,1.3219244884848904,1.8791914060870374,0.019387415630240896,1.48061258436987,-1.4612251687396292
0.3373,1.321711390344242,1.8792589773681734,0.01944409904684555,1.4805559009528046,-1.461111801905959
0.3374,1.321498241942968,1.8793265759168465,0.019500945738633854,1.480499054261452,-1.460998108522818
0.3375,1.32128504362479,1.8793942016482805,0.01955795614959047,1.4804420438496895,-1.460884087700099
0.3376,1.3210717957298748,1.8794618544786792,0.01961513072497141,1.480384869274941,-1.4607697385499696
0.3377,1.3208584986019476,1.8795295343230938,0.0196724699108446,1.4803275300896246,-1.46065506017878
0.3378,1.3206451525838392,1.8795972410967583,0.019729974154379482,1.4802700258465007,-1.4605400516921212
0.3379,1.32043175802016,1.8796649747142862,0.019787643903673612,1.4802123560954512,-1.4604247121917775
0.338,1.320218315250191,1.879732735091803,0.019845479608221188,1.480154520392047,-1.4603090407838257
0.3381,1.3200048246203187,1.8798005221432166,0.01990348171809722,1.4800965182825543,-1.460193036564457
0.3382,1.3197912864751524,1.8798683357828816,0.019961650684541452,1.4800383493146363,-1.4600766986300948
0.3383,1.319577701155749,1.8799361759261302,0.02001998696007947,1.479980013039504,-1.4599600260794245
0.3384,1.3193640690084956,1.8800040424866085,0.020078490997934993,1.4799215090011835,-1.4598430180032484
0.3385,1.3191503903762247,1.8800719353789423,0.020137163252620723,1.4798628367472475,-1.4597256734946267
0.3386,1.3189366656053219,1.880139854516603,0.020196004179466074,1.4798039958202203,-1.4596079916407543
0.3387,1.3187228950395098,1.8802077998137732,0.020255014235033706,1.479744985765093,-1.4594899715300593
0.3388,1.3185090790242864,1.8802757711840137,0.020314193876823823,1.4796858061239506,-1.4593716122471267
0.3389,1.3182952179069258,1.880343768540265,0.020373543563273696,1.4796264564359638,-1.45925291287269
0.339,1.3180813120293724,1.8804117917969791,0.02043306375424032,1.479566936246006,-1.4591338724917657
0.3391,1.3178673617397907,1.8804798408666503,0.020492754910219693,1.47950724509064,-1.4590144901804203
0.3392,1.3176533673845645,1.8805479156622193,0.02055261749288919,1.4794473825078194,-1.4588947650149302
0.3393,1.3174393293100812,1.8806160160965366,0.020612651964988245,1.4793873480347248,-1.4587746960697365
0.3394,1.31722524786095,1.8806841420828968,0.02067285879044236,1.4793271412099265,-1.4586542824194841
0.3395,1.3170111233853348,1.8807522935334382,0.02073323843399841,1.479266761566897,-1.4585335231328986
0.3396,1.316796956231396,1.880820470360208,0.02079379136146838,1.479206208638332,-1.4584124172768635
0.3397,1.3165827467437445,1.8808886724762317,0.02085451803997727,1.479145481960472,-1.4582909639204946
0.3398,1.3163684952723194,1.8809568997928428,0.020915418937349696,1.4790845810622804,-1.4581691621249306
0.3399,1.3161542021626178,1.8810251522226193,0.020976494522788228,1.4790235054773535,-1.4580470109545653
0.34,1.3159398677636904,1.8810934296769792,0.02103774526631921,1.4789622547341612,-1.457924509467842
0.3401,1.3157254924245891,1.8811617320672505,0.02109917163903988,1.4789008283603822,-1.4578016567213423
0.3402,1.3155110764908104,1.8812300593057398,0.021160774113370705,1.4788392258872478,-1.457678451773877
0.3403,1.3152966203140704,1.8812984113027884,0.021222553162369057,1.4787774468375867,-1.4575548936752176
0.3404,1.3150821242407535,1.8813667879702531,0.021284509260543344,1.4787154907399531,-1.4574309814794097
0.3405,1.314867588620801,1.881435189218829,0.021346642883227646,1.4786533571177474,-1.4573067142345197
0.3406,1.3146530138041492,1.8815036149591164,0.021408954506833312,1.4785910454935696,-1.4571820909867363
0.3407,1.3144384001389628,1.8815720651021608,0.021471444608976903,1.478528555391387,-1.45705711078241
0.3408,1.3142237479751797,1.8816405395583806,0.02153411366822875,1.4784658863321853,-1.4569317726639566
0.3409,1.3140090576627381,1.8817090382381,0.021596962164240077,1.4784030378361357,-1.4568060756718957
0.341,1.3137943295515777,1.8817775610515524,0.021659990577744224,1.4783400094225951,-1.456680018844851
0.3411,1.3135795639916363,1.881846107908876,0.021723199390558112,1.4782768006101086,-1.4565536012195506
0.3412,1.3133647613346304,1.8819146787195808,0.021786589085454187,1.478213410914212,-1.4564268218287577
0.3413,1.3131499219287215,1.881983273394156,0.021850160146548565,1.4781498398539963,-1.4562996797074477
0.3414,1.312935046127401,1.8820518918413884,0.021913913058656413,1.4780860869411658,-1.4561721738825095
0.3415,1.31272013427972,1.882120533971312,0.021977848308004172,1.4780221516920697,-1.4560443033840655
0.3416,1.312505186738281,1.8821891996927937,0.022041966381647387,1.4779580336178484,-1.455916067236201
